YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W16,32,,4,0,0,CY,888005,CY,Age18_24,AZ,84850
2021-W16,1564,,368,0,0,CY,888005,CY,Age25_49,COM,330295
2021-W16,2561,,123,0,0,CY,888005,CY,Age25_49,AZ,330295
2021-W16,11090,,467,0,0,CY,888005,CY,Age50_59,COM,107634
2021-W16,5765,,76,0,0,CY,888005,CY,Age50_59,AZ,107634
2021-W16,2218,,50,0,0,CY,888005,CY,Age60_69,AZ,94714
2021-W16,5241,,1065,0,0,CY,888005,CY,Age60_69,COM,94714
2021-W16,63,,2,0,0,CY,888005,CY,Age70_79,AZ,66429
2021-W16,82,,220,0,0,CY,888005,CY,Age70_79,COM,66429
2021-W16,24,,49,0,0,CY,888005,CY,Age80+,COM,33530
2021-W16,59,,0,0,0,CY,888005,CY,Age80+,AZ,33530
2021-W16,9,,14,0,0,CY,888005,CY,HCW,COM,
2021-W16,1,,13,0,0,CY,888005,CY,HCW,AZ,
2021-W16,188,,0,0,0,CY,888005,CY,LTCF,AZ,
2021-W16,287,,7,0,0,CY,888005,CY,LTCF,COM,
2021-W17,546,,1850,0,7200,CY,888005,CY,ALL,MOD,717452
2021-W17,6388,,13,0,56400,CY,888005,CY,ALL,AZ,717452
2021-W17,33719,,7231,0,52650,CY,888005,CY,ALL,COM,717452
2021-W17,1187,,0,0,3500,CY,888005,CY,ALL,JANSS,717452
2021-W17,3,,0,0,0,CY,888005,CY,Age18_24,JANSS,84850
2021-W17,33,,85,0,0,CY,888005,CY,Age18_24,COM,84850
2021-W17,2,,33,0,0,CY,888005,CY,Age18_24,MOD,84850
2021-W17,33,,1,0,0,CY,888005,CY,Age18_24,AZ,84850
2021-W17,256,,424,0,0,CY,888005,CY,Age25_49,MOD,330295
2021-W17,4519,,4,0,0,CY,888005,CY,Age25_49,AZ,330295
2021-W17,24180,,1098,0,0,CY,888005,CY,Age25_49,COM,330295
2021-W17,1152,,0,0,0,CY,888005,CY,Age25_49,JANSS,330295
2021-W17,270,,526,0,0,CY,888005,CY,Age50_59,MOD,107634
2021-W17,7266,,997,0,0,CY,888005,CY,Age50_59,COM,107634
2021-W17,1239,,3,0,0,CY,888005,CY,Age50_59,AZ,107634
2021-W17,15,,0,0,0,CY,888005,CY,Age50_59,JANSS,107634
2021-W17,2195,,4232,0,0,CY,888005,CY,Age60_69,COM,94714
2021-W17,532,,3,0,0,CY,888005,CY,Age60_69,AZ,94714
2021-W17,11,,0,0,0,CY,888005,CY,Age60_69,JANSS,94714
2021-W17,13,,733,0,0,CY,888005,CY,Age60_69,MOD,94714
2021-W17,35,,2,0,0,CY,888005,CY,Age70_79,AZ,66429
2021-W17,35,,666,0,0,CY,888005,CY,Age70_79,COM,66429
2021-W17,4,,112,0,0,CY,888005,CY,Age70_79,MOD,66429
2021-W17,6,,0,0,0,CY,888005,CY,Age70_79,JANSS,66429
2021-W17,30,,0,0,0,CY,888005,CY,Age80+,AZ,33530
2021-W17,1,,22,0,0,CY,888005,CY,Age80+,MOD,33530
2021-W17,10,,153,0,0,CY,888005,CY,Age80+,COM,33530
2021-W17,8,,4,0,0,CY,888005,CY,HCW,COM,
2021-W17,5,,2,0,0,CY,888005,CY,HCW,AZ,
2021-W17,7,,2,0,0,CY,888005,CY,HCW,MOD,
2021-W17,150,,0,0,0,CY,888005,CY,LTCF,AZ,
2021-W17,156,,0,0,0,CY,888005,CY,LTCF,JANSS,
2021-W17,26,,7,0,0,CY,888005,CY,LTCF,MOD,
2021-W17,1149,,51,0,0,CY,888005,CY,LTCF,COM,
2021-W18,2792,,3011,0,6000,CY,888005,CY,ALL,MOD,717452
2021-W18,7523,,428,0,0,CY,888005,CY,ALL,AZ,717452
2021-W18,1030,,0,0,0,CY,888005,CY,ALL,JANSS,717452
2021-W18,33803,,11657,0,31590,CY,888005,CY,ALL,COM,717452
2021-W18,0,,9,0,0,CY,888005,CY,Age18_24,MOD,84850
2021-W18,69,,4,0,0,CY,888005,CY,Age18_24,AZ,84850
2021-W18,27,,34,0,0,CY,888005,CY,Age18_24,COM,84850
2021-W18,4324,,140,0,0,CY,888005,CY,Age25_49,AZ,330295
2021-W18,2465,,110,0,0,CY,888005,CY,Age25_49,MOD,330295
2021-W18,20722,,407,0,0,CY,888005,CY,Age25_49,COM,330295
2021-W18,724,,0,0,0,CY,888005,CY,Age25_49,JANSS,330295
2021-W18,1282,,101,0,0,CY,888005,CY,Age50_59,AZ,107634
2021-W18,20,,126,0,0,CY,888005,CY,Age50_59,MOD,107634
2021-W18,2,,0,0,0,CY,888005,CY,Age50_59,JANSS,107634
2021-W18,7380,,6643,0,0,CY,888005,CY,Age50_59,COM,107634
2021-W18,1764,,96,0,0,CY,888005,CY,Age60_69,AZ,94714
2021-W18,265,,0,0,0,CY,888005,CY,Age60_69,JANSS,94714
2021-W18,4924,,4266,0,0,CY,888005,CY,Age60_69,COM,94714
2021-W18,260,,2197,0,0,CY,888005,CY,Age60_69,MOD,94714
2021-W18,46,,461,0,0,CY,888005,CY,Age70_79,MOD,66429
2021-W18,38,,0,0,0,CY,888005,CY,Age70_79,JANSS,66429
2021-W18,54,,80,0,0,CY,888005,CY,Age70_79,AZ,66429
2021-W18,741,,255,0,0,CY,888005,CY,Age70_79,COM,66429
2021-W18,9,,52,0,0,CY,888005,CY,Age80+,COM,33530
2021-W18,30,,7,0,0,CY,888005,CY,Age80+,AZ,33530
2021-W18,1,,108,0,0,CY,888005,CY,Age80+,MOD,33530
2021-W18,1,,0,0,0,CY,888005,CY,Age80+,JANSS,33530
2021-W18,1,,11,0,0,CY,888005,CY,HCW,MOD,
2021-W18,4,,22,0,0,CY,888005,CY,HCW,AZ,
2021-W18,1,,0,0,0,CY,888005,CY,HCW,JANSS,
2021-W18,9,,14,0,0,CY,888005,CY,HCW,COM,
2021-W18,324,,3,0,0,CY,888005,CY,LTCF,AZ,
2021-W18,1029,,77,0,0,CY,888005,CY,LTCF,COM,
2021-W18,22,,0,0,0,CY,888005,CY,LTCF,JANSS,
2021-W18,47,,21,0,0,CY,888005,CY,LTCF,MOD,
2021-W19,3371,,0,0,0,CY,888005,CY,ALL,JANSS,717452
2021-W19,6103,,772,0,0,CY,888005,CY,ALL,MOD,717452
2021-W19,24329,,17803,0,30420,CY,888005,CY,ALL,COM,717452
2021-W19,12314,,5086,0,0,CY,888005,CY,ALL,AZ,717452
2021-W19,25,,32,0,0,CY,888005,CY,Age18_24,COM,84850
2021-W19,36,,38,0,0,CY,888005,CY,Age18_24,AZ,84850
2021-W19,362,,0,0,0,CY,888005,CY,Age18_24,MOD,84850
2021-W19,22,,0,0,0,CY,888005,CY,Age18_24,JANSS,84850
2021-W19,5656,,6,0,0,CY,888005,CY,Age25_49,MOD,330295
2021-W19,3321,,0,0,0,CY,888005,CY,Age25_49,JANSS,330295
2021-W19,21426,,1539,0,0,CY,888005,CY,Age25_49,COM,330295
2021-W19,9272,,595,0,0,CY,888005,CY,Age25_49,AZ,330295
2021-W19,2138,,10920,0,0,CY,888005,CY,Age50_59,COM,107634
2021-W19,494,,232,0,0,CY,888005,CY,Age50_59,AZ,107634
2021-W19,16,,0,0,0,CY,888005,CY,Age50_59,JANSS,107634
2021-W19,33,,8,0,0,CY,888005,CY,Age50_59,MOD,107634
2021-W19,38,,693,0,0,CY,888005,CY,Age60_69,MOD,94714
2021-W19,681,,5193,0,0,CY,888005,CY,Age60_69,COM,94714
2021-W19,2423,,216,0,0,CY,888005,CY,Age60_69,AZ,94714
2021-W19,11,,0,0,0,CY,888005,CY,Age60_69,JANSS,94714
2021-W19,70,,3528,0,0,CY,888005,CY,Age70_79,AZ,66429
2021-W19,49,,90,0,0,CY,888005,CY,Age70_79,COM,66429
2021-W19,0,,0,0,0,CY,888005,CY,Age70_79,JANSS,66429
2021-W19,12,,55,0,0,CY,888005,CY,Age70_79,MOD,66429
2021-W19,19,,477,0,0,CY,888005,CY,Age80+,AZ,33530
2021-W19,1,,0,0,0,CY,888005,CY,Age80+,JANSS,33530
2021-W19,2,,10,0,0,CY,888005,CY,Age80+,MOD,33530
2021-W19,10,,29,0,0,CY,888005,CY,Age80+,COM,33530
2021-W19,2,,20,0,0,CY,888005,CY,HCW,AZ,
2021-W19,1,,0,0,0,CY,888005,CY,HCW,MOD,
2021-W19,2,,0,0,0,CY,888005,CY,HCW,JANSS,
2021-W19,3,,6,0,0,CY,888005,CY,HCW,COM,
2021-W19,1,,0,0,0,CY,888005,CY,LTCF,JANSS,
2021-W19,25,,3,0,0,CY,888005,CY,LTCF,MOD,
2021-W19,385,,38,0,0,CY,888005,CY,LTCF,AZ,
2021-W19,696,,48,0,0,CY,888005,CY,LTCF,COM,
2020-W52,269,,0,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2020-W52,981,,0,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2020-W52,1252,,0,0,11700,CZ,10693939,CZ,ALL,COM,8694474
2020-W52,48,,0,0,,CZ,10693939,CZ,Age18_24,COM,671799
2020-W52,683,,0,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2020-W52,250,,0,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2020-W52,177,,0,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2020-W52,67,,0,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2020-W52,25,,0,0,,CZ,10693939,CZ,Age80+,COM,441100
2020-W52,2,,0,0,,CZ,10693939,CZ,AgeUNK,COM,
2020-W52,1090,,0,0,,CZ,10693939,CZ,HCW,COM,275764
2020-W52,10,,0,0,,CZ,10693939,CZ,LTCF,COM,180174
2020-W53,2962,,0,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2020-W53,9999,,0,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2020-W53,12966,,0,0,23400,CZ,10693939,CZ,ALL,COM,8694474
2020-W53,397,,0,0,,CZ,10693939,CZ,Age18_24,COM,671799
2020-W53,6948,,0,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2020-W53,2652,,0,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2020-W53,1646,,0,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2020-W53,607,,0,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2020-W53,709,,0,0,,CZ,10693939,CZ,Age80+,COM,441100
2020-W53,5,,0,0,,CZ,10693939,CZ,AgeUNK,COM,
2020-W53,11031,,0,0,,CZ,10693939,CZ,HCW,COM,275764
2020-W53,878,,0,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W01,8132,,0,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W01,27371,,0,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W01,35514,,0,0,83070,CZ,10693939,CZ,ALL,COM,8694474
2021-W01,1012,,0,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W01,18392,,0,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W01,7957,,0,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W01,4631,,0,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W01,1806,,0,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W01,1695,,0,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W01,11,,0,0,,CZ,10693939,CZ,AgeUNK,COM,
2021-W01,29071,,0,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W01,2658,,0,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W02,25224,,104,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W02,1427,,0,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W02,44044,,531,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W02,969,,0,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W02,2396,,0,0,8400,CZ,10693939,CZ,ALL,MOD,8694474
2021-W02,69281,,635,0,85410,CZ,10693939,CZ,ALL,COM,8694474
2021-W02,41,,0,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W02,2067,,24,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W02,500,,0,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W02,28523,,380,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W02,13416,,127,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W02,428,,0,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W02,8859,,82,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W02,301,,0,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W02,5384,,18,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W02,381,,0,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W02,10981,,4,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W02,745,,0,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W02,13,,0,0,,CZ,10693939,CZ,AgeUNK,COM,
2021-W02,189,,0,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W02,39931,,584,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W02,2090,,0,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W02,12356,,0,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W03,2322,,0,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W03,46773,,2712,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W03,23712,,8902,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W03,1523,,0,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W03,70485,,11617,0,94770,CZ,10693939,CZ,ALL,COM,8694474
2021-W03,3845,,0,0,0,CZ,10693939,CZ,ALL,MOD,8694474
2021-W03,963,,359,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W03,49,,0,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W03,14512,,6114,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W03,826,,0,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W03,648,,0,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W03,8221,,2427,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W03,412,,0,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W03,5904,,1521,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W03,585,,0,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W03,4296,,562,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W03,1325,,0,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W03,36573,,629,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W03,0,,3,0,,CZ,10693939,CZ,AgeUNK,COM,
2021-W03,21994,,9844,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W03,305,,0,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W03,13748,,770,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W03,3292,,0,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W04,31822,,5640,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W04,525,,0,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W04,10831,,21897,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W04,519,,0,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W04,42653,,27541,0,73710,CZ,10693939,CZ,ALL,COM,8694474
2021-W04,1044,,0,0,0,CZ,10693939,CZ,ALL,MOD,8694474
2021-W04,30,,0,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W04,636,,758,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W04,304,,0,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W04,6515,,14776,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W04,185,,0,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W04,3654,,6355,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W04,105,,0,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W04,2779,,3553,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W04,2010,,1160,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W04,110,,0,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W04,27033,,927,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W04,310,,0,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W04,0,,4,0,,CZ,10693939,CZ,AgeUNK,COM,
2021-W04,9257,,23537,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W04,86,,0,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W04,896,,0,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W04,8440,,1492,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W05,15488,,18985,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W05,3148,,0,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W05,4786,,38335,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W05,1007,,0,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W05,4155,,0,0,13100,CZ,10693939,CZ,ALL,MOD,8694474
2021-W05,20274,,57329,0,76050,CZ,10693939,CZ,ALL,COM,8694474
2021-W05,43,,0,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W05,265,,1733,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W05,600,,0,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W05,3003,,24920,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W05,364,,0,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W05,1517,,11666,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W05,312,,0,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W05,1227,,7418,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W05,434,,0,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W05,942,,4031,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W05,13319,,7536,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W05,2402,,0,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W05,0,,9,0,,CZ,10693939,CZ,AgeUNK,COM,
2021-W05,272,,0,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W05,4730,,36163,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W05,1745,,0,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W05,2261,,7696,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W06,6382,,1301,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W06,14542,,42571,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W06,629,,0,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W06,5719,,26823,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W06,2221,,721,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W06,641,,0,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W06,8603,,2022,0,22900,CZ,10693939,CZ,ALL,MOD,8694474
2021-W06,20261,,69395,0,77220,CZ,10693939,CZ,ALL,COM,8694474
2021-W06,1270,,0,0,40800,CZ,10693939,CZ,ALL,AZ,8694474
2021-W06,310,,1178,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W06,92,,26,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W06,52,,0,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W06,3559,,16768,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W06,363,,0,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W06,1337,,372,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W06,225,,0,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W06,1842,,8840,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W06,792,,323,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W06,132,,0,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W06,1253,,6517,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W06,619,,259,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W06,1125,,4514,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W06,120,,0,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W06,872,,356,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W06,377,,0,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W06,4891,,686,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W06,12164,,31540,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W06,0,,1,0,,CZ,10693939,CZ,AgeUNK,COM,
2021-W06,415,,0,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W06,1039,,168,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W06,4392,,24358,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W06,514,,0,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W06,3043,,1742,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W06,3446,,13944,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W07,5332,,1998,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W07,6159,,0,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W07,27083,,28629,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W07,9145,,11807,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W07,1570,,1525,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W07,2268,,0,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W07,36228,,40437,0,91260,CZ,10693939,CZ,ALL,COM,8694474
2021-W07,8427,,0,0,36000,CZ,10693939,CZ,ALL,AZ,8694474
2021-W07,6902,,3523,0,0,CZ,10693939,CZ,ALL,MOD,8694474
2021-W07,552,,648,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W07,79,,0,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W07,103,,51,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W07,1455,,0,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W07,5665,,7169,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W07,985,,815,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W07,482,,659,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W07,2911,,3974,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W07,734,,0,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W07,2346,,2954,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W07,523,,0,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W07,465,,380,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W07,823,,500,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W07,1807,,2403,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W07,729,,0,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W07,4044,,1118,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W07,4907,,0,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W07,22930,,23272,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W07,0,,1,0,,CZ,10693939,CZ,AgeUNK,COM,
2021-W07,1266,,0,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W07,7281,,10829,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W07,983,,276,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W07,2387,,3120,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W07,4032,,7904,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W07,2037,,0,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W08,40770,,21880,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W08,3094,,732,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W08,10034,,0,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W08,5887,,0,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W08,998,,662,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W08,15054,,7557,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W08,55824,,29437,0,93600,CZ,10693939,CZ,ALL,COM,8694474
2021-W08,4092,,1394,0,35900,CZ,10693939,CZ,ALL,MOD,8694474
2021-W08,15921,,0,0,33900,CZ,10693939,CZ,ALL,AZ,8694474
2021-W08,898,,415,0,,CZ,10693939,CZ,Age18_24,COM,671799
2021-W08,53,,38,0,,CZ,10693939,CZ,Age18_24,MOD,671799
2021-W08,238,,0,0,,CZ,10693939,CZ,Age18_24,AZ,671799
2021-W08,602,,387,0,,CZ,10693939,CZ,Age25_49,MOD,3899741
2021-W08,9426,,4620,0,,CZ,10693939,CZ,Age25_49,COM,3899741
2021-W08,3672,,0,0,,CZ,10693939,CZ,Age25_49,AZ,3899741
2021-W08,1976,,0,0,,CZ,10693939,CZ,Age50_59,AZ,1339737
2021-W08,4660,,2509,0,,CZ,10693939,CZ,Age50_59,COM,1339737
2021-W08,342,,237,0,,CZ,10693939,CZ,Age50_59,MOD,1339737
2021-W08,1228,,0,0,,CZ,10693939,CZ,Age60_69,AZ,1330494
2021-W08,312,,144,0,,CZ,10693939,CZ,Age60_69,MOD,1330494
2021-W08,3923,,1933,0,,CZ,10693939,CZ,Age60_69,COM,1330494
2021-W08,1820,,0,0,,CZ,10693939,CZ,Age70_79,AZ,1011603
2021-W08,509,,176,0,,CZ,10693939,CZ,Age70_79,MOD,1011603
2021-W08,3487,,1410,0,,CZ,10693939,CZ,Age70_79,COM,1011603
2021-W08,33360,,18537,0,,CZ,10693939,CZ,Age80+,COM,441100
2021-W08,2273,,412,0,,CZ,10693939,CZ,Age80+,MOD,441100
2021-W08,6986,,0,0,,CZ,10693939,CZ,Age80+,AZ,441100
2021-W08,11854,,6460,0,,CZ,10693939,CZ,HCW,COM,275764
2021-W08,453,,106,0,,CZ,10693939,CZ,HCW,MOD,275764
2021-W08,2594,,0,0,,CZ,10693939,CZ,HCW,AZ,275764
2021-W08,5350,,5287,0,,CZ,10693939,CZ,LTCF,COM,180174
2021-W08,1357,,1174,0,,CZ,10693939,CZ,LTCF,MOD,180174
2021-W08,3505,,0,0,,CZ,10693939,CZ,LTCF,AZ,180174
2021-W09,9901,,3088,0,,CZ,10693939,CZ,1_Age60+,MOD,2783197
2021-W09,67490,,13881,0,,CZ,10693939,CZ,1_Age60+,COM,2783197
2021-W09,31221,,2,0,,CZ,10693939,CZ,1_Age60+,AZ,2783197
2021-W09,4195,,1001,0,,CZ,10693939,CZ,1_Age<60,MOD,5911277
2021-W09,31208,,5064,0,,CZ,10693939,CZ,1_Age<60,COM,5911277
2021-W09,17106,,0,0,,CZ,10693939,CZ,1_Age<60,AZ,5911277
2021-W09,48327,,2,0,38000,CZ,10693939,CZ,ALL,AZ,8694474
2021-W09,98698,,18945,0,113490,CZ,10693939,CZ,ALL,COM,8694474
2021-W09,14096,,4089,0,8500,CZ,10693939,CZ,ALL,MOD,8694474
2021-W09,1094,,271,0,,CZ,10693939,CZ,Age18_24,COM,671799
